year,state_abbr,state_name,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,state_name_index,predicted_label,Latitude,Longitude
2006,MN,Minnesota,5167101,16042,126,1645,0,5441,8830,159276,30306,115693,13277,23.0,15054,46.4418595,-93.3655146
2006,MN,Minnesota,5167101,16042,126,1645,0,5441,8830,159276,30306,115693,13277,23.0,15054,46.4418595,-93.3655146
2006,MO,Missouri,5842713,31897,369,1764,0,7597,22167,224007,44734,153874,25399,25.0,31897,38.3046615,-92.437099
2006,MS,Mississippi,2910540,9076,231,1039,0,3259,4547,92853,27117,57406,8330,24.0,9076,32.5851062,-89.8772196
2006,MT,Montana,944632,3564,33,348,0,233,2950,26986,3380,21659,1947,26.0,590,46.6797995,-110.044783
2006,MT,Montana,944632,3564,33,348,0,233,2950,26986,3380,21659,1947,26.0,590,46.6797995,-110.044783
2006,NC,North Carolina,8856505,42088,539,2495,0,13468,25586,364549,107333,227114,30102,32.0,46508,35.2145629,-79.8912675
2006,NC,North Carolina,8856505,42088,539,2495,0,13468,25586,364549,107333,227114,30102,32.0,46508,35.2145629,-79.8912675
2006,ND,North Dakota,635867,1255,14,241,0,75,925,13359,2601,9672,1086,33.0,1723,47.4678819,-100.3022655
2006,ND,North Dakota,635867,1255,14,241,0,75,925,13359,2601,9672,1086,33.0,1723,47.4678819,-100.3022655
2006,NE,Nebraska,1768331,5197,51,577,0,1136,3433,59411,9535,44710,5166,27.0,3510,41.5008195,-99.680902
2006,NE,Nebraska,1768331,5197,51,577,0,1136,3433,59411,9535,44710,5166,27.0,3510,41.5008195,-99.680902
2006,NH,New Hampshire,1314895,1785,13,295,0,435,1042,26060,4395,20179,1486,29.0,2054,44.0012306,-71.5799231
2006,NH,New Hampshire,1314895,1785,13,295,0,435,1042,26060,4395,20179,1486,29.0,2054,44.0012306,-71.5799231
2006,NJ,New Jersey,8724560,30550,427,1201,0,13360,15562,198820,39384,134687,24749,30.0,28351,40.1430058,-74.7311156
2006,NJ,New Jersey,8724560,30550,427,1201,0,13360,15562,198820,39384,134687,24749,30.0,28351,40.1430058,-74.7311156
2006,NM,New Mexico,1954599,12797,134,1073,0,2095,9495,76000,20906,45864,9230,31.0,13311,34.1662325,-106.0260685
2006,NM,New Mexico,1954599,12797,134,1073,0,2095,9495,76000,20906,45864,9230,31.0,13311,34.1662325,-106.0260685
2006,NV,Nevada,2495529,18687,226,1092,0,7038,10331,102338,24902,50429,27007,28.0,18687,38.502032,-117.0230604
2006,OH,Ohio,11478006,41491,560,4770,0,19418,16743,423334,105639,279718,37977,34.0,41491,40.1903624,-82.6692525
2006,OK,Oklahoma,3579212,17905,210,1488,0,3145,13062,129728,34437,81853,13438,35.0,5993,35.3097654,-98.7165585
2006,OK,Oklahoma,3579212,17905,210,1488,0,3145,13062,129728,34437,81853,13438,35.0,5993,35.3097654,-98.7165585
2006,OR,Oregon,3700758,10534,88,1219,0,2711,6516,137858,24324,98897,14637,36.0,27691,44.1419049,-120.5380993
2006,OR,Oregon,3700758,10534,88,1219,0,2711,6516,137858,24324,98897,14637,36.0,27691,44.1419049,-120.5380993
2006,PA,Pennsylvania,12440621,55028,741,3611,0,21095,29581,304589,57739,217142,29708,37.0,55028,40.9945928,-77.6046984
2006,RI,Rhode Island,1067610,2460,27,289,0,740,1404,27914,5453,18852,3609,38.0,2424,41.5827282,-71.5064508
2006,RI,Rhode Island,1067610,2460,27,289,0,740,1404,27914,5453,18852,3609,38.0,2424,41.5827282,-71.5064508
2006,SC,South Carolina,4321249,33322,362,1834,0,5902,25224,184712,42952,125075,16685,39.0,33455,33.62505,-80.9470381
2006,SD,South Dakota,781919,2071,30,465,0,158,1418,13812,3024,9954,834,40.0,365,44.2126995,-100.2471641
2006,SD,South Dakota,781919,2071,30,465,0,158,1418,13812,3024,9954,834,40.0,365,44.2126995,-100.2471641
2006,TN,Tennessee,6038803,46043,419,2194,0,11143,32287,249860,63024,164183,22653,41.0,34128,35.830521,-85.9785989
2006,TN,Tennessee,6038803,46043,419,2194,0,11143,32287,249860,63024,164183,22653,41.0,34128,35.830521,-85.9785989
2006,TX,Texas,23507783,121602,1386,8429,0,37256,74531,959846,215710,648711,95425,42.0,121602,31.1693363,-100.0768425
2006,US,United States,299398484,1435123,17309,94472,0,449246,874096,10019601,2194993,6626363,1198245,51.0,1394461,0.0,0.0
2006,UT,Utah,2550063,5771,51,891,0,1242,3587,89572,14721,66480,8371,43.0,5612,39.4997605,-111.547028
2006,UT,Utah,2550063,5771,51,891,0,1242,3587,89572,14721,66480,8371,43.0,5612,39.4997605,-111.547028
2006,VA,Virginia,7642884,21683,403,1829,0,7779,11672,190257,32166,143292,14799,45.0,44918,38.0033855,-79.4587861
2006,VA,Virginia,7642884,21683,403,1829,0,7779,11672,190257,32166,143292,14799,45.0,44918,38.0033855,-79.4587861
2006,VT,Vermont,623908,905,14,173,0,114,604,14920,3443,10857,620,44.0,713,43.8717545,-72.4477828
2006,VT,Vermont,623908,905,14,173,0,114,604,14920,3443,10857,620,44.0,713,43.8717545,-72.4477828
2006,WA,Washington,6395798,22303,197,2748,0,6424,12934,288456,58843,183179,46434,46.0,22303,38.8993487,-77.0145665
2006,WI,Wisconsin,5556506,15899,165,1233,0,5564,8937,156748,27038,115682,14028,48.0,16330,44.7862968,-89.8267049
2006,WI,Wisconsin,5556506,15899,165,1233,0,5564,8937,156748,27038,115682,14028,48.0,16330,44.7862968,-89.8267049
2006,WV,West Virginia,1818470,5113,80,404,0,853,3776,47941,11579,32305,4057,47.0,3156,38.9201705,-80.1816905
2006,WV,West Virginia,1818470,5113,80,404,0,853,3776,47941,11579,32305,4057,47.0,3156,38.9201705,-80.1816905
2006,WY,Wyoming,515004,1307,13,151,0,72,1071,15381,2322,12255,804,49.0,417,43.000325,-107.5545669
2006,WY,Wyoming,515004,1307,13,151,0,72,1071,15381,2322,12255,804,49.0,417,43.000325,-107.5545669
2007,AK,Alaska,683478,4520,43,545,0,581,3351,23096,3734,16929,2433,1.0,3554,61.3025006,-158.7750198
2007,AK,Alaska,683478,4520,43,545,0,581,3351,23096,3734,16929,2433,1.0,3554,61.3025006,-158.7750198
2007,AL,Alabama,4627851,20775,412,1548,0,7398,11417,184082,45379,124465,14238,0.0,32676,32.6010112,-86.6807365
2007,AL,Alabama,4627851,20775,412,1548,0,7398,11417,184082,45379,124465,14238,0.0,32676,32.6010112,-86.6807365
2007,AZ,Arizona,6338755,32835,548,2353,0,9764,20170,287308,59988,177076,50244,2.0,36376,34.1682185,-111.930907
2007,AZ,Arizona,6338755,32835,548,2353,0,9764,20170,287308,59988,177076,50244,2.0,36376,34.1682185,-111.930907
2007,CA,California,36553215,191561,2262,9046,0,70706,109547,1112510,237850,654526,220134,4.0,208388,37.2718745,-119.2704153
2007,CO,Colorado,4861515,17101,155,2075,0,3461,11410,145808,28633,100519,16656,5.0,14367,38.9979339,-105.550567
2007,CO,Colorado,4861515,17101,155,2075,0,3461,11410,145808,28633,100519,16656,5.0,14367,38.9979339,-105.550567
2007,CT,Connecticut,3502309,10547,113,690,0,4303,5441,86528,15640,60937,9951,6.0,10505,41.5187835,-72.757507
2007,CT,Connecticut,3502309,10547,113,690,0,4303,5441,86528,15640,60937,9951,6.0,10505,41.5187835,-72.757507
2007,DC,District of Columbia,588292,8325,181,192,0,4265,3687,28922,3926,17390,7606,8.0,8772,38.8993487,-77.0145666
2007,DC,District of Columbia,588292,8325,181,192,0,4265,3687,28922,3926,17390,7606,8.0,8772,38.8993487,-77.0145666
2007,DE,Delaware,864764,6100,39,341,0,1763,3957,29216,6420,20454,2342,7.0,5198,39.145251,-75.4189206
2007,DE,Delaware,864764,6100,39,341,0,1763,3957,29216,6420,20454,2342,7.0,5198,39.145251,-75.4189206
2007,FL,Florida,18251243,131878,1202,6149,0,38155,86372,746249,181836,490783,73630,9.0,91753,27.9757279,-83.8330166
2007,FL,Florida,18251243,131878,1202,6149,0,38155,86372,746249,181836,490783,73630,9.0,91753,27.9757279,-83.8330166
2007,GA,Georgia,9544750,46917,720,2198,0,17291,26708,371248,90294,238436,42518,10.0,85606,32.6781248,-83.2229757
2007,GA,Georgia,9544750,46917,720,2198,0,17291,26708,371248,90294,238436,42518,10.0,85606,32.6781248,-83.2229757
2007,HI,Hawaii,1283388,3544,24,377,0,1122,2021,52866,9089,37494,6283,11.0,3544,20.46,-157.505
2007,IA,Iowa,2988046,8970,39,970,0,1328,6633,79133,17176,57018,4939,15.0,8034,41.9383166,-93.389798
2007,IA,Iowa,2988046,8970,39,970,0,1328,6633,79133,17176,57018,4939,15.0,8034,41.9383166,-93.389798
2007,ID,Idaho,1499402,3841,49,607,0,243,2942,34124,7131,24727,2266,12.0,1397,45.4945756,-114.1424303
2007,ID,Idaho,1499402,3841,49,607,0,243,2942,34124,7131,24727,2266,12.0,1397,45.4945756,-114.1424303
2007,IL,Illinois,12852548,68528,752,4103,0,23100,40573,377322,75524,267911,33887,13.0,51512,39.739318,-89.504139
2007,IL,Illinois,12852548,68528,752,4103,0,23100,40573,377322,75524,267911,33887,13.0,51512,39.739318,-89.504139
2007,IN,Indiana,6345289,21310,350,1738,0,7845,11377,213887,46485,147999,19403,14.0,21310,39.7662195,-86.441277
2007,KS,Kansas,2775997,12730,106,1287,0,2022,9315,102961,20461,73900,8600,16.0,13311,38.4987789,-98.3200779
2007,KS,Kansas,2775997,12730,106,1287,0,2022,9315,102961,20461,73900,8600,16.0,13311,38.4987789,-98.3200779
2007,KY,Kentucky,4241474,12329,206,1365,0,4068,6690,107987,27820,71489,8678,17.0,11361,37.8222935,-85.7682399
2007,KY,Kentucky,4241474,12329,206,1365,0,4068,6690,107987,27820,71489,8678,17.0,11361,37.8222935,-85.7682399
2007,LA,Louisiana,4293204,31789,625,1427,0,6316,23421,180516,46932,118291,15293,18.0,17414,30.9733766,-91.4299097
2007,LA,Louisiana,4293204,31789,625,1427,0,6316,23421,180516,46932,118291,15293,18.0,17414,30.9733766,-91.4299097
2007,MA,Massachusetts,6449755,28487,187,1643,0,7021,19636,154743,35767,103925,15051,21.0,12758,42.0629398,-71.718067
2007,MA,Massachusetts,6449755,28487,187,1643,0,7021,19636,154743,35767,103925,15051,21.0,12758,42.0629398,-71.718067
2007,MD,Maryland,5618344,36063,554,1179,0,13258,21072,192796,37095,127308,28393,20.0,42015,38.8063524,-77.2684162
2007,MD,Maryland,5618344,36063,554,1179,0,13258,21072,192796,37095,127308,28393,20.0,42015,38.8063524,-77.2684162
2007,ME,Maine,1317207,1565,20,392,0,349,804,32249,6745,24228,1276,19.0,3202,45.2185133,-69.0148656
2007,ME,Maine,1317207,1565,20,392,0,349,804,32249,6745,24228,1276,19.0,3202,45.2185133,-69.0148656
2007,MI,Michigan,10071822,53765,661,4592,0,13365,35147,308550,75273,191289,41988,22.0,51512,44.9435598,-86.4158049
2007,MI,Michigan,10071822,53765,661,4592,0,13365,35147,308550,75273,191289,41988,22.0,51512,44.9435598,-86.4158049
2007,MN,Minnesota,5197621,15054,116,1873,0,4770,8295,158257,29717,115892,12648,23.0,16330,46.4418595,-93.3655146
2007,MO,Missouri,5878415,32962,367,1785,0,7728,23082,225113,44897,156319,23897,25.0,32962,38.3046615,-92.437099
2007,MS,Mississippi,2918785,8502,202,1033,0,2896,4371,90887,27223,56473,7191,24.0,8502,32.5851062,-89.8772196
2007,MT,Montana,957861,3638,27,363,0,233,3015,27837,3476,22315,2046,26.0,3351,46.6797995,-110.044783
2007,MT,Montana,957861,3638,27,363,0,233,3015,27837,3476,22315,2046,26.0,3351,46.6797995,-110.044783
2007,NC,North Carolina,9061032,42231,584,2386,0,13534,25727,369893,108700,233241,27952,32.0,37946,35.2145629,-79.8912675
2007,NC,North Carolina,9061032,42231,584,2386,0,13534,25727,369893,108700,233241,27952,32.0,37946,35.2145629,-79.8912675
2007,ND,North Dakota,639715,1343,17,252,0,75,999,12796,2314,9500,982,33.0,1723,47.4678819,-100.3022655
2007,ND,North Dakota,639715,1343,17,252,0,75,999,12796,2314,9500,982,33.0,1723,47.4678819,-100.3022655
2007,NE,Nebraska,1774571,5524,71,550,0,1115,3788,55765,9035,41484,5246,27.0,3510,41.5008195,-99.680902
2007,NH,New Hampshire,1315828,1896,12,357,0,451,1076,26394,5074,19909,1411,29.0,1896,44.0012306,-71.5799231
2007,NJ,New Jersey,8685920,28544,381,1032,0,12567,14564,192338,37234,133145,21959,30.0,51490,40.1430058,-74.7311156
2007,NJ,New Jersey,8685920,28544,381,1032,0,12567,14564,192338,37234,133145,21959,30.0,51490,40.1430058,-74.7311156
2007,NM,New Mexico,1969915,13311,183,1028,0,2323,9777,75168,20823,45442,8903,31.0,13311,34.1662325,-106.0260685
2007,NV,Nevada,2565382,19365,193,1096,0,6938,11138,97118,24911,49844,22363,28.0,33385,38.502032,-117.0230604
2007,NV,Nevada,2565382,19365,193,1096,0,6938,11138,97118,24911,49844,22363,28.0,33385,38.502032,-117.0230604
2007,NY,New York,19297729,79962,805,2928,0,31085,45144,383624,64914,290681,28029,50.0,84016,40.7056258,-73.97968
2007,NY,New York,19297729,79962,805,2928,0,31085,45144,383624,64914,290681,28029,50.0,84016,40.7056258,-73.97968
2007,OH,Ohio,11466917,40759,529,4661,0,18351,17218,397681,99049,264677,33955,34.0,40759,40.1903624,-82.6692525
2007,OK,Oklahoma,3617316,18234,224,1565,0,3392,13053,128714,34367,80747,13600,35.0,5993,35.3097654,-98.7165585
2007,OK,Oklahoma,3617316,18234,224,1565,0,3392,13053,128714,34367,80747,13600,35.0,5993,35.3097654,-98.7165585
2007,OR,Oregon,3747455,11015,76,1276,0,2864,6799,132773,22979,95157,14637,36.0,27691,44.1419049,-120.5380993
2007,OR,Oregon,3747455,11015,76,1276,0,2864,6799,132773,22979,95157,14637,36.0,27691,44.1419049,-120.5380993
2007,PA,Pennsylvania,12432792,51806,725,3443,0,19440,28198,293850,56091,211248,26511,37.0,55028,40.9945928,-77.6046984
2007,PA,Pennsylvania,12432792,51806,725,3443,0,19440,28198,293850,56091,211248,26511,37.0,55028,40.9945928,-77.6046984
2007,RI,Rhode Island,1057832,2424,19,258,0,760,1387,27576,5206,19175,3195,38.0,2424,41.5827282,-71.5064508
2007,SC,South Carolina,4407709,34630,364,1773,0,6354,26139,189304,45398,126802,17104,39.0,33455,33.62505,-80.9470381
2007,SC,South Carolina,4407709,34630,364,1773,0,6354,26139,189304,45398,126802,17104,39.0,33455,33.62505,-80.9470381
2007,SD,South Dakota,796214,1926,31,433,0,118,1344,13829,2647,10398,784,40.0,1926,44.2126995,-100.2471641
2007,TN,Tennessee,6156719,46482,405,2201,0,11033,32843,252342,61817,168807,21718,41.0,46482,35.830521,-85.9785989
2007,TX,Texas,23904380,122014,1419,8460,0,38778,73357,985421,228320,663101,94000,42.0,121554,31.1693363,-100.0768425
2007,TX,Texas,23904380,122014,1419,8460,0,38778,73357,985421,228320,663101,94000,42.0,121554,31.1693363,-100.0768425
2007,US,United States,301621157,1422970,17128,92160,0,447324,866358,9882212,2190198,6591542,1100472,51.0,1394461,0.0,0.0
2007,UT,Utah,2645330,6347,59,935,0,1425,3928,93082,15594,68573,8915,43.0,4205,39.4997605,-111.547028
2007,UT,Utah,2645330,6347,59,935,0,1425,3928,93082,15594,68573,8915,43.0,4205,39.4997605,-111.547028
2007,VA,Virginia,7712091,21035,415,1793,0,7696,11131,191763,32028,145634,14101,45.0,30503,38.0033855,-79.4587861
2007,VA,Virginia,7712091,21035,415,1793,0,7696,11131,191763,32028,145634,14101,45.0,30503,38.0033855,-79.4587861
2007,VT,Vermont,621254,802,13,128,0,79,582,14702,3200,10853,649,44.0,802,43.8717545,-72.4477828
2007,WA,Washington,6468424,21768,174,2653,0,6079,12862,261776,52874,170782,38120,46.0,21768,38.8993487,-77.0145665
2007,WV,West Virginia,1812035,5016,65,388,0,847,3716,45620,10822,31321,3477,47.0,5006,38.9201705,-80.1816905
2007,WV,West Virginia,1812035,5016,65,388,0,847,3716,45620,10822,31321,3477,47.0,5006,38.9201705,-80.1816905
2007,WY,Wyoming,522830,1344,21,172,0,84,1067,15053,2365,11875,813,49.0,1723,43.000325,-107.5545669
2007,WY,Wyoming,522830,1344,21,172,0,84,1067,15053,2365,11875,813,49.0,1723,43.000325,-107.5545669
2008,AK,Alaska,686293,4475,27,447,0,645,3356,20090,3237,15225,1628,1.0,4684,61.3025006,-158.7750198
2008,AK,Alaska,686293,4475,27,447,0,645,3356,20090,3237,15225,1628,1.0,4684,61.3025006,-158.7750198
2008,AL,Alabama,4661900,21110,351,1618,0,7346,11795,190416,50411,126539,13466,0.0,14472,32.6010112,-86.6807365
2008,AL,Alabama,4661900,21110,351,1618,0,7346,11795,190416,50411,126539,13466,0.0,14472,32.6010112,-86.6807365
2008,AR,Arkansas,2855390,14649,165,1463,0,2777,10244,110360,33912,69905,6543,3.0,15226,34.7519275,-92.1313784
2008,AR,Arkansas,2855390,14649,165,1463,0,2777,10244,110360,33912,69905,6543,3.0,15226,34.7519275,-92.1313784
2008,AZ,Arizona,6500180,31567,462,2200,0,9809,19096,266653,58606,169460,38587,2.0,26984,34.1682185,-111.930907
2008,AZ,Arizona,6500180,31567,462,2200,0,9809,19096,266653,58606,169460,38587,2.0,26984,34.1682185,-111.930907
2008,CA,California,36756666,185329,2142,8903,0,69388,104896,1080996,237811,650656,192529,4.0,212867,37.2718745,-119.2704153
2008,CA,California,36756666,185329,2142,8903,0,69388,104896,1080996,237811,650656,192529,4.0,212867,37.2718745,-119.2704153
2008,CO,Colorado,4939456,17480,165,2151,0,3404,11760,139340,28054,97937,13349,5.0,13085,38.9979339,-105.550567
2008,CO,Colorado,4939456,17480,165,2151,0,3404,11760,139340,28054,97937,13349,5.0,13085,38.9979339,-105.550567
2008,CT,Connecticut,3501252,10737,132,680,0,4043,5882,87210,15107,63212,8891,6.0,10737,41.5187835,-72.757507
2008,DC,District of Columbia,591833,8509,186,186,0,4430,3707,30211,3788,19958,6465,8.0,8089,38.8993487,-77.0145666
2008,DC,District of Columbia,591833,8509,186,186,0,4430,3707,30211,3788,19958,6465,8.0,8089,38.8993487,-77.0145666
2008,DE,Delaware,873092,6187,57,371,0,1847,3912,31385,6783,22045,2557,7.0,5198,39.145251,-75.4189206
2008,DE,Delaware,873092,6187,57,371,0,1847,3912,31385,6783,22045,2557,7.0,5198,39.145251,-75.4189206
2008,FL,Florida,18328340,126256,1168,5972,0,36268,82848,758889,188472,506902,63515,9.0,104734,27.9757279,-83.8330166
2008,FL,Florida,18328340,126256,1168,5972,0,36268,82848,758889,188472,506902,63515,9.0,104734,27.9757279,-83.8330166
2008,GA,Georgia,9685744,47353,640,2334,0,17808,26571,387917,100564,247709,39644,10.0,40128,32.6781248,-83.2229757
2008,IA,Iowa,3002555,8651,77,937,0,1249,6388,73273,16598,52299,4376,15.0,5267,41.9383166,-93.389798
2008,IA,Iowa,3002555,8651,77,937,0,1249,6388,73273,16598,52299,4376,15.0,5267,41.9383166,-93.389798
2008,ID,Idaho,1523816,3680,23,579,0,239,2839,31940,6748,23532,1660,12.0,1422,45.4945756,-114.1424303
2008,IL,Illinois,12901563,67780,790,4118,0,24054,38818,378355,78968,266815,32572,13.0,51512,39.739318,-89.504139
2008,IL,Illinois,12901563,67780,790,4118,0,24054,38818,378355,78968,266815,32572,13.0,51512,39.739318,-89.504139
2008,IN,Indiana,6376792,21525,322,1711,0,7580,11912,213639,48805,147334,17500,14.0,16937,39.7662195,-86.441277
2008,IN,Indiana,6376792,21525,322,1711,0,7580,11912,213639,48805,147334,17500,14.0,16937,39.7662195,-86.441277
2008,KS,Kansas,2802134,11554,113,1226,0,1681,8534,94882,19651,67826,7405,16.0,11554,38.4987789,-98.3200779
2008,KY,Kentucky,4269245,12690,201,1457,0,4080,6952,114492,29556,77279,7657,17.0,12564,37.8222935,-85.7682399
2008,KY,Kentucky,4269245,12690,201,1457,0,4080,6952,114492,29556,77279,7657,17.0,12564,37.8222935,-85.7682399
2008,LA,Louisiana,4410796,29613,544,1250,0,6241,21578,171179,45524,112091,13564,18.0,32676,30.9733766,-91.4299097
2008,LA,Louisiana,4410796,29613,544,1250,0,6241,21578,171179,45524,112091,13564,18.0,32676,30.9733766,-91.4299097
2008,MA,Massachusetts,6497967,30137,166,1751,0,7077,21143,155919,36251,106913,12755,21.0,28232,42.0629398,-71.718067
2008,MA,Massachusetts,6497967,30137,166,1751,0,7077,21143,155919,36251,106913,12755,21.0,28232,42.0629398,-71.718067
2008,MD,Maryland,5633597,35393,493,1127,0,13203,20570,198165,38849,133983,25333,20.0,28351,38.8063524,-77.2684162
2008,MD,Maryland,5633597,35393,493,1127,0,13203,20570,198165,38849,133983,25333,20.0,28351,38.8063524,-77.2684162
2008,ME,Maine,1316456,1572,31,379,0,333,829,32433,6559,24695,1179,19.0,1422,45.2185133,-69.0148656
2008,ME,Maine,1316456,1572,31,379,0,333,829,32433,6559,24695,1179,19.0,1422,45.2185133,-69.0148656
2008,MN,Minnesota,5220393,13853,110,1805,0,4179,7759,149517,26558,112764,10195,23.0,13853,46.4418595,-93.3655146
2008,MO,Missouri,5911605,29701,456,1612,0,7395,20238,216522,45763,150002,20757,25.0,15216,38.3046615,-92.437099
2008,MO,Missouri,5911605,29701,456,1612,0,7395,20238,216522,45763,150002,20757,25.0,15216,38.3046615,-92.437099
2008,MS,Mississippi,2938618,8942,236,958,0,3079,4669,85488,25506,53730,6252,24.0,10642,32.5851062,-89.8772196
2008,MS,Mississippi,2938618,8942,236,958,0,3079,4669,85488,25506,53730,6252,24.0,10642,32.5851062,-89.8772196
2008,MT,Montana,967440,3013,40,358,0,204,2411,26300,3689,20834,1777,26.0,3351,46.6797995,-110.044783
2008,MT,Montana,967440,3013,40,358,0,204,2411,26300,3689,20834,1777,26.0,3351,46.6797995,-110.044783
2008,NC,North Carolina,9222414,43125,599,2296,0,14323,25907,372763,111556,234480,26727,32.0,37946,35.2145629,-79.8912675
2008,NC,North Carolina,9222414,43125,599,2296,0,14323,25907,372763,111556,234480,26727,32.0,37946,35.2145629,-79.8912675
2008,ND,North Dakota,641481,1441,11,331,0,73,1026,13029,2336,9782,911,33.0,1723,47.4678819,-100.3022655
2008,ND,North Dakota,641481,1441,11,331,0,73,1026,13029,2336,9782,911,33.0,1723,47.4678819,-100.3022655
2008,NE,Nebraska,1783432,5570,69,601,0,1297,3603,51350,8731,38394,4225,27.0,4672,41.5008195,-99.680902
2008,NE,Nebraska,1783432,5570,69,601,0,1297,3603,51350,8731,38394,4225,27.0,4672,41.5008195,-99.680902
2008,NH,New Hampshire,1315809,2054,14,385,0,421,1234,28387,4266,22714,1407,29.0,2054,44.0012306,-71.5799231
2008,NJ,New Jersey,8682661,28351,376,1122,0,12701,14152,199127,40402,138545,20180,30.0,28351,40.1430058,-74.7311156
2008,NM,New Mexico,1984356,12967,161,1118,0,2151,9537,75718,20706,46995,8017,31.0,12967,34.1662325,-106.0260685
2008,NV,Nevada,2600167,18973,165,1106,0,6486,11216,90006,24254,49814,15938,28.0,18973,38.502032,-117.0230604
2008,NY,New York,19490297,77546,836,2798,0,31787,42125,388599,65544,297962,25093,50.0,84016,40.7056258,-73.97968
2008,NY,New York,19490297,77546,836,2798,0,31787,42125,388599,65544,297962,25093,50.0,84016,40.7056258,-73.97968
2008,OH,Ohio,11485910,40436,547,4531,0,18706,16652,391667,102428,260788,28451,34.0,40759,40.1903624,-82.6692525
2008,OH,Ohio,11485910,40436,547,4531,0,18706,16652,391667,102428,260788,28451,34.0,40759,40.1903624,-82.6692525
2008,OK,Oklahoma,3642361,19359,215,1471,0,3698,13975,126535,35247,80265,11023,35.0,17902,35.3097654,-98.7165585
2008,OK,Oklahoma,3642361,19359,215,1471,0,3698,13975,126535,35247,80265,11023,35.0,17902,35.3097654,-98.7165585
2008,OR,Oregon,3790060,9909,87,1183,0,2656,5983,125169,21115,92677,11377,36.0,9909,44.1419049,-120.5380993
2008,PA,Pennsylvania,12448279,51044,705,3485,0,18873,27981,300294,58687,219115,22492,37.0,51044,40.9945928,-77.6046984
2008,RI,Rhode Island,1050788,2656,31,282,0,880,1463,29895,5766,20926,3203,38.0,3499,41.5827282,-71.5064508
2008,RI,Rhode Island,1050788,2656,31,282,0,880,1463,29895,5766,20926,3203,38.0,3499,41.5827282,-71.5064508
2008,SC,South Carolina,4479800,32746,307,1686,0,6595,24158,189950,45964,126316,17670,39.0,33455,33.62505,-80.9470381
2008,SC,South Carolina,4479800,32746,307,1686,0,6595,24158,189950,45964,126316,17670,39.0,33455,33.62505,-80.9470381
2008,SD,South Dakota,804194,2227,37,562,0,134,1494,13867,2683,10266,918,40.0,319,44.2126995,-100.2471641
2008,SD,South Dakota,804194,2227,37,562,0,134,1494,13867,2683,10266,918,40.0,319,44.2126995,-100.2471641
2008,TN,Tennessee,6214888,44913,412,2078,0,10804,31619,251089,65093,166793,19203,41.0,34128,35.830521,-85.9785989
2008,TX,Texas,24326974,123585,1370,8055,0,37739,76421,969865,230046,654435,85384,42.0,121554,31.1693363,-100.0768425
2008,TX,Texas,24326974,123585,1370,8055,0,37739,76421,969865,230046,654435,85384,42.0,121554,31.1693363,-100.0768425
2008,UT,Utah,2736424,6165,41,915,0,1421,3788,92373,14766,70299,7308,43.0,11665,39.4997605,-111.547028
2008,UT,Utah,2736424,6165,41,915,0,1421,3788,92373,14766,70299,7308,43.0,11665,39.4997605,-111.547028
2008,VA,Virginia,7769089,20031,370,1794,0,7470,10397,196726,32188,151191,13347,45.0,30503,38.0033855,-79.4587861
2008,VA,Virginia,7769089,20031,370,1794,0,7470,10397,196726,32188,151191,13347,45.0,30503,38.0033855,-79.4587861
2008,VT,Vermont,621270,854,17,133,0,93,611,15903,3515,11802,586,44.0,854,43.8717545,-72.4477828
2008,WA,Washington,6549224,21888,193,2653,0,6419,12623,249283,53136,167013,29134,46.0,28128,38.8993487,-77.0145665
2008,WA,Washington,6549224,21888,193,2653,0,6419,12623,249283,53136,167013,29134,46.0,28128,38.8993487,-77.0145665
2008,WI,Wisconsin,5627967,15507,146,1128,0,5163,9070,155456,27459,116456,11541,48.0,16330,44.7862968,-89.8267049
2008,WI,Wisconsin,5627967,15507,146,1128,0,5163,9070,155456,27459,116456,11541,48.0,16330,44.7862968,-89.8267049
2008,WY,Wyoming,532668,1330,12,185,0,87,1046,14515,2198,11584,733,49.0,1196,43.000325,-107.5545669
2009,AK,Alaska,698473,4424,22,513,0,654,3235,20538,3600,15251,1687,1.0,4424,61.3025006,-158.7750198
2009,AL,Alabama,4708708,21194,322,1504,0,6265,13103,178007,48844,118072,11091,0.0,34029,32.6010112,-86.6807365
2009,AL,Alabama,4708708,21194,322,1504,0,6265,13103,178007,48844,118072,11091,0.0,34029,32.6010112,-86.6807365
2009,AR,Arkansas,2889450,14905,179,1378,0,2576,10772,109078,34753,68228,6097,3.0,11967,34.7519275,-92.1313784
2009,AZ,Arizona,6595778,28128,380,2279,0,8199,17270,236721,54308,155976,26437,2.0,28128,34.1682185,-111.930907
2009,CA,California,36961664,174934,1972,8713,0,64093,100156,1009433,230198,615402,163833,4.0,207879,37.2718745,-119.2704153
2009,CA,California,36961664,174934,1972,8713,0,64093,100156,1009433,230198,615402,163833,4.0,207879,37.2718745,-119.2704153
2009,CO,Colorado,5024748,17022,159,2269,0,3371,11223,134196,26637,95079,12480,5.0,17022,38.9979339,-105.550567
2009,CT,Connecticut,3518288,10588,106,657,0,4001,5824,82625,15172,59992,7461,6.0,10083,41.5187835,-72.757507
2009,CT,Connecticut,3518288,10588,106,657,0,4001,5824,82625,15172,59992,7461,6.0,10083,41.5187835,-72.757507
